CONTRACT_ID,PLAN_ID,RXCUI,TIER,QUANTITY_LIMIT_YN,QUANTITY_LIMIT_AMOUNT,QUANTITY_LIMIT_DAYS,PRIOR_AUTH_YN,STEP_THERAPY_YN,CAPPED_BENEFIT_YN
H1045,59,1367410,2,0, , ,N,N,N
H1045,59,310410,2,0, , ,N,N,N
H1045,59,314228,2,1,4,30,N,N,N
H1045,59,309594,2,0, , ,N,N,N
H1045,59,314229,2,1,4,30,N,N,N
H1045,60,312950,2,1,4,30,N,N,N
H1045,60,1367410,2,0, , ,N,N,N
H1045,60,310410,2,0, , ,N,N,N
H1045,60,314228,2,1,4,30,N,N,N
H1045,60,309594,2,0, , ,N,N,N
H1045,60,314229,2,1,4,30,N,N,N
H1045,67,312950,2,1,4,30,N,N,N
H1045,67,1367410,2,0, , ,N,N,N
H1045,67,310410,2,0, , ,N,N,N
H1045,67,314228,2,1,4,30,N,N,N
H1045,67,309594,2,0, , ,N,N,N
H1045,67,314229,2,1,4,30,N,N,N
H1045,69,312950,2,1,4,30,N,N,N
H1045,69,1367410,2,0, , ,N,N,N
H1045,69,310410,2,0, , ,N,N,N
H1045,69,314228,2,1,4,30,N,N,N
H1045,69,309594,2,0, , ,N,N,N
H1045,69,314229,2,1,4,30,N,N,N
H1112,38,2598453,1,0, , ,N,N,N
H1112,38,312950,1,1,6,30,N,N,N
H1112,38,402273,1,1,6,30,N,N,N
H1112,38,1367410,1,0, , ,N,N,N
H1112,38,310410,1,0, , ,N,N,N
H1112,38,314228,1,1,6,30,N,N,N
H1112,38,309594,1,0, , ,N,N,N
H1112,38,349478,1,1,6,30,N,N,N
H1112,38,349479,1,1,6,30,N,N,N
H1112,38,349480,1,1,6,30,N,N,N
H1112,38,314229,1,1,6,30,N,N,N
H1112,39,2598453,1,0, , ,N,N,N
H1112,39,312950,1,1,6,30,N,N,N
H1112,39,402273,1,1,6,30,N,N,N
H1112,39,1367410,1,0, , ,N,N,N
H1112,39,310410,1,0, , ,N,N,N
H1112,39,314228,1,1,6,30,N,N,N
H1112,39,309594,1,0, , ,N,N,N
H1112,39,349478,1,1,6,30,N,N,N
H1112,39,349479,1,1,6,30,N,N,N
H1112,39,349480,1,1,6,30,N,N,N
H1112,39,314229,1,1,6,30,N,N,N
H1112,42,2598453,1,0, , ,N,N,N
H1112,42,312950,1,1,6,30,N,N,N
H1112,42,402273,1,1,6,30,N,N,N
H1112,42,1367410,1,0, , ,N,N,N
H1112,42,310410,1,0, , ,N,N,N
H1112,42,314228,1,1,6,30,N,N,N
H1112,42,309594,1,0, , ,N,N,N
H1112,42,349478,1,1,6,30,N,N,N
H1112,42,349479,1,1,6,30,N,N,N
H1112,42,349480,1,1,6,30,N,N,N
H1112,42,314229,1,1,6,30,N,N,N
H1112,44,2598453,1,0, , ,N,N,N
H1112,44,312950,1,1,6,30,N,N,N
H1112,44,402273,1,1,6,30,N,N,N
H1112,44,1367410,1,0, , ,N,N,N
H1112,44,310410,1,0, , ,N,N,N
H1112,44,314228,1,1,6,30,N,N,N
H1112,44,309594,1,0, , ,N,N,N
H1112,44,349478,1,1,6,30,N,N,N
H1112,44,349479,1,1,6,30,N,N,N
H1112,44,349480,1,1,6,30,N,N,N
H1112,44,314229,1,1,6,30,N,N,N
H1215,3,2598453,1,0, , ,N,N,N
H1215,3,312950,1,1,6,30,N,N,N
H1215,3,402273,1,1,6,30,N,N,N
H1215,3,1367410,1,0, , ,N,N,N
H1215,3,310410,1,0, , ,N,N,N
H1215,3,314228,1,1,6,30,N,N,N
H1215,3,309594,1,0, , ,N,N,N
H1215,3,349478,1,1,6,30,N,N,N
H1215,3,349479,1,1,6,30,N,N,N
H1215,3,349480,1,1,6,30,N,N,N
H1215,3,314229,1,1,6,30,N,N,N
H1225,1,996757,2,0, , ,N,N,N
H1225,1,1248057,2,0, , ,N,N,N
H1225,1,2598453,2,0, , ,N,N,N
H1225,1,312950,2,1,6,30,N,N,N
H1225,1,1367410,2,0, , ,N,N,N
H1225,1,197397,2,0, , ,N,N,N
H1225,1,861115,2,0, , ,N,N,N
H1225,1,310410,2,0, , ,N,N,N
H1225,1,1357010,2,0, , ,N,N,N
H1225,1,991486,2,0, , ,N,N,N
H1225,1,314228,2,1,6,30,N,N,N
H1225,1,309594,2,0, , ,N,N,N
H1225,1,903291,2,0, , ,N,N,N
H1225,1,283417,2,0, , ,N,N,N
H1225,1,991528,2,0, , ,N,N,N
H1225,1,314229,2,1,6,30,N,N,N
H1278,3,312950,2,1,4,30,N,N,N
H1278,3,1367410,2,0, , ,N,N,N
H1278,3,310410,2,0, , ,N,N,N
H1278,3,314228,2,1,4,30,N,N,N
H1278,3,309594,2,0, , ,N,N,N
H1278,3,314229,2,1,4,30,N,N,N
H1278,4,312950,2,1,4,30,N,N,N
H1278,4,1367410,2,0, , ,N,N,N
H1278,4,310410,2,0, , ,N,N,N
H1278,4,314228,2,1,4,30,N,N,N
H1278,4,309594,2,0, , ,N,N,N
H1278,4,314229,2,1,4,30,N,N,N
H1278,5,312950,2,1,4,30,N,N,N
H1278,5,1367410,2,0, , ,N,N,N
H1278,5,310410,2,0, , ,N,N,N
H1278,5,314228,2,1,4,30,N,N,N
H1278,5,309594,2,0, , ,N,N,N
H1278,5,314229,2,1,4,30,N,N,N
H1278,7,312950,2,1,4,30,N,N,N
H1278,7,1367410,2,0, , ,N,N,N
H1278,7,310410,2,0, , ,N,N,N
H1278,7,314228,2,1,4,30,N,N,N
H1278,7,309594,2,0, , ,N,N,N
H1278,7,314229,2,1,4,30,N,N,N
H1278,9,312950,2,1,4,30,N,N,N
H1278,9,1367410,2,0, , ,N,N,N
H1278,9,310410,2,0, , ,N,N,N
H1278,9,314228,2,1,4,30,N,N,N
H1278,9,309594,2,0, , ,N,N,N
H1278,9,314229,2,1,4,30,N,N,N
H1278,10,312950,2,1,4,30,N,N,N
H1278,10,1367410,2,0, , ,N,N,N
H1278,10,310410,2,0, , ,N,N,N
H1278,10,314228,2,1,4,30,N,N,N
H1278,10,309594,2,0, , ,N,N,N
H1278,10,314229,2,1,4,30,N,N,N
H1278,13,312950,2,1,4,30,N,N,N
H1278,13,1367410,2,0, , ,N,N,N
H1278,13,310410,2,0, , ,N,N,N
H1278,13,314228,2,1,4,30,N,N,N
H1278,13,309594,2,0, , ,N,N,N
H1278,13,314229,2,1,4,30,N,N,N
H1278,14,312950,2,1,4,30,N,N,N
H1278,14,1367410,2,0, , ,N,N,N
H1278,14,310410,2,0, , ,N,N,N
H1278,14,314228,2,1,4,30,N,N,N
H1278,14,309594,2,0, , ,N,N,N
H1278,14,314229,2,1,4,30,N,N,N
H1278,15,312950,2,1,4,30,N,N,N
H1278,15,1367410,2,0, , ,N,N,N
H1278,15,310410,2,0, , ,N,N,N
H1278,15,314228,2,1,4,30,N,N,N
H1278,15,309594,2,0, , ,N,N,N
H1278,15,314229,2,1,4,30,N,N,N
H1278,16,312950,2,1,4,30,N,N,N
H1278,16,1367410,2,0, , ,N,N,N
H1278,16,310410,2,0, , ,N,N,N
H1278,16,314228,2,1,4,30,N,N,N
H1278,16,309594,2,0, , ,N,N,N
H1278,16,314229,2,1,4,30,N,N,N
H1278,20,312950,2,1,4,30,N,N,N
H1278,20,1367410,2,0, , ,N,N,N
H1278,20,310410,2,0, , ,N,N,N
H1278,20,314228,2,1,4,30,N,N,N
H1278,20,309594,2,0, , ,N,N,N
H1278,20,314229,2,1,4,30,N,N,N
H1278,21,312950,2,1,4,30,N,N,N
H1278,21,1367410,2,0, , ,N,N,N
H1278,21,310410,2,0, , ,N,N,N
H1278,21,314228,2,1,4,30,N,N,N
H1278,21,309594,2,0, , ,N,N,N
H1278,21,314229,2,1,4,30,N,N,N
H1278,22,312950,2,1,4,30,N,N,N
H1278,22,1367410,2,0, , ,N,N,N
H1278,22,310410,2,0, , ,N,N,N
H1278,22,314228,2,1,4,30,N,N,N
H1278,22,309594,2,0, , ,N,N,N
H1278,22,314229,2,1,4,30,N,N,N
H1278,23,312950,2,1,4,30,N,N,N
H1278,23,1367410,2,0, , ,N,N,N
H1278,23,310410,2,0, , ,N,N,N
H1278,23,314228,2,1,4,30,N,N,N
H1278,23,309594,2,0, , ,N,N,N
H1278,23,314229,2,1,4,30,N,N,N
H1278,24,312950,2,1,4,30,N,N,N
H1278,24,1367410,2,0, , ,N,N,N
H1278,24,310410,2,0, , ,N,N,N
H1278,24,314228,2,1,4,30,N,N,N
H1278,24,309594,2,0, , ,N,N,N
H1278,24,314229,2,1,4,30,N,N,N
H1278,28,312950,2,1,4,30,N,N,N
H1278,28,1367410,2,0, , ,N,N,N
H1278,28,310410,2,0, , ,N,N,N
H1278,28,314228,2,1,4,30,N,N,N
H1278,28,309594,2,0, , ,N,N,N
H1278,28,314229,2,1,4,30,N,N,N
H1278,29,312950,2,1,4,30,N,N,N
H1278,29,1367410,2,0, , ,N,N,N
H1278,29,310410,2,0, , ,N,N,N
H1278,29,314228,2,1,4,30,N,N,N
H1278,29,309594,2,0, , ,N,N,N
H1278,29,314229,2,1,4,30,N,N,N
H1278,30,312950,2,1,4,30,N,N,N
H1278,30,1367410,2,0, , ,N,N,N
H1278,30,310410,2,0, , ,N,N,N
H1278,30,314228,2,1,4,30,N,N,N
H1278,30,309594,2,0, , ,N,N,N
H1278,30,314229,2,1,4,30,N,N,N
H1278,32,312950,2,1,4,30,N,N,N
H1278,32,1367410,2,0, , ,N,N,N
H1278,32,310410,2,0, , ,N,N,N
H1278,32,314228,2,1,4,30,N,N,N
H1278,32,309594,2,0, , ,N,N,N
H1278,32,314229,2,1,4,30,N,N,N
H1290,1,312950,2,1,6,30,N,N,Y
H1290,1,1367410,2,0, , ,N,N,N
H1290,1,484814,2,1,6,30,N,N,Y
H1290,1,402019,2,1,6,30,N,N,Y
H1290,1,310410,2,0, , ,N,N,N
H1290,1,314228,2,1,6,30,N,N,Y
H1290,1,309594,2,0, , ,N,N,N
H1290,1,314229,2,1,6,30,N,N,Y
H1290,2,312950,2,1,6,30,N,N,Y
H1290,2,1367410,2,0, , ,N,N,N
H1290,2,484814,2,1,6,30,N,N,Y
H1290,2,402019,2,1,6,30,N,N,Y
H1290,2,310410,2,0, , ,N,N,N
H1290,2,314228,2,1,6,30,N,N,Y
H1290,2,309594,2,0, , ,N,N,N
H1290,2,314229,2,1,6,30,N,N,Y
H1290,3,312950,2,1,6,30,N,N,Y
H1290,3,1367410,2,0, , ,N,N,N
H1290,3,484814,2,1,6,30,N,N,Y
H1290,3,402019,2,1,6,30,N,N,Y
H1290,3,310410,2,0, , ,N,N,N
H1290,3,314228,2,1,6,30,N,N,Y
H1290,3,309594,2,0, , ,N,N,N
H1290,3,314229,2,1,6,30,N,N,Y
H1290,5,312950,2,1,6,30,N,N,Y
H1290,5,1367410,2,0, , ,N,N,N
H1290,5,484814,2,1,6,30,N,N,Y
H1290,5,402019,2,1,6,30,N,N,Y
H1290,5,310410,2,0, , ,N,N,N
H1290,5,314228,2,1,6,30,N,N,Y
H1290,5,309594,2,0, , ,N,N,N
H1290,5,314229,2,1,6,30,N,N,Y
H1290,13,312950,2,1,6,30,N,N,Y
H1290,13,1367410,2,0, , ,N,N,N
H1290,13,484814,2,1,6,30,N,N,Y
H1290,13,402019,2,1,6,30,N,N,Y
H1290,13,310410,2,0, , ,N,N,N
H1290,13,314228,2,1,6,30,N,N,Y
H1290,13,309594,2,0, , ,N,N,N
H1290,13,314229,2,1,6,30,N,N,Y
H1290,14,312950,2,1,6,30,N,N,Y
H1290,14,1367410,2,0, , ,N,N,N
H1290,14,484814,2,1,6,30,N,N,Y
H1290,14,402019,2,1,6,30,N,N,Y
H1290,14,310410,2,0, , ,N,N,N
H1290,14,314228,2,1,6,30,N,N,Y
H1290,14,309594,2,0, , ,N,N,N
H1290,14,314229,2,1,6,30,N,N,Y
H1290,15,312950,2,1,6,30,N,N,Y
H1290,15,1367410,2,0, , ,N,N,N
H1290,15,484814,2,1,6,30,N,N,Y
H1290,15,402019,2,1,6,30,N,N,Y
H1290,15,310410,2,0, , ,N,N,N
H1290,15,314228,2,1,6,30,N,N,Y
H1290,15,309594,2,0, , ,N,N,N
H1290,15,314229,2,1,6,30,N,N,Y
H1290,18,312950,2,1,6,30,N,N,Y
H1290,18,1367410,2,0, , ,N,N,N
H1290,18,484814,2,1,6,30,N,N,Y
H1290,18,402019,2,1,6,30,N,N,Y
H1290,18,310410,2,0, , ,N,N,N
H1290,18,314228,2,1,6,30,N,N,Y
H1290,18,309594,2,0, , ,N,N,N
H1290,18,314229,2,1,6,30,N,N,Y
H1290,19,312950,6,1,6,30,N,N,Y
H1290,19,1367410,6,0, , ,N,N,N
H1290,19,484814,6,1,6,30,N,N,Y
H1290,19,402019,6,1,6,30,N,N,Y
H1290,19,310410,6,0, , ,N,N,N
H1290,19,314228,6,1,6,30,N,N,Y
H1290,19,309594,6,0, , ,N,N,N
H1290,19,314229,6,1,6,30,N,N,Y
H1290,20,312950,6,1,6,30,N,N,Y
H1290,20,1367410,6,0, , ,N,N,N
H1290,20,484814,6,1,6,30,N,N,Y
H1290,20,402019,6,1,6,30,N,N,Y
H1290,20,310410,6,0, , ,N,N,N
H1290,20,314228,6,1,6,30,N,N,Y
H1290,20,309594,6,0, , ,N,N,N
H1290,20,314229,6,1,6,30,N,N,Y
H1290,21,312950,6,1,6,30,N,N,Y
H1290,21,1367410,6,0, , ,N,N,N
H1290,21,484814,6,1,6,30,N,N,Y
H1290,21,402019,6,1,6,30,N,N,Y
H1290,21,310410,6,0, , ,N,N,N
H1290,21,314228,6,1,6,30,N,N,Y
H1290,21,309594,6,0, , ,N,N,N
H1290,21,314229,6,1,6,30,N,N,Y
H1290,22,312950,6,1,6,30,N,N,Y
H1290,22,1367410,6,0, , ,N,N,N
H1290,22,484814,6,1,6,30,N,N,Y
H1290,22,402019,6,1,6,30,N,N,Y
H1290,22,310410,6,0, , ,N,N,N
H1290,22,314228,6,1,6,30,N,N,Y
H1290,22,309594,6,0, , ,N,N,N
H1290,22,314229,6,1,6,30,N,N,Y
H1290,23,312950,6,1,6,30,N,N,Y
H1290,23,1367410,6,0, , ,N,N,N
H1290,23,484814,6,1,6,30,N,N,Y
H1290,23,402019,6,1,6,30,N,N,Y
H1290,23,310410,6,0, , ,N,N,N
H1290,23,314228,6,1,6,30,N,N,Y
H1290,23,309594,6,0, , ,N,N,N
H1290,23,314229,6,1,6,30,N,N,Y
H1290,24,312950,6,1,6,30,N,N,Y
H1290,24,1367410,6,0, , ,N,N,N
H1290,24,484814,6,1,6,30,N,N,Y
H1290,24,402019,6,1,6,30,N,N,Y
H1290,24,310410,6,0, , ,N,N,N
H1290,24,314228,6,1,6,30,N,N,Y
H1290,24,309594,6,0, , ,N,N,N
H1290,24,314229,6,1,6,30,N,N,Y
H1290,25,312950,2,1,6,30,N,N,Y
H1290,25,1367410,2,0, , ,N,N,N
H1290,25,484814,2,1,6,30,N,N,Y
H1290,25,402019,2,1,6,30,N,N,Y
H1290,25,310410,2,0, , ,N,N,N
H1290,25,314228,2,1,6,30,N,N,Y
H1290,25,309594,2,0, , ,N,N,N
H1290,25,314229,2,1,6,30,N,N,Y
H1290,27,312950,2,1,6,30,N,N,Y
H1290,27,1367410,2,0, , ,N,N,N
H1290,27,484814,2,1,6,30,N,N,Y
H1290,27,402019,2,1,6,30,N,N,Y
H1290,27,310410,2,0, , ,N,N,N
H1290,27,314228,2,1,6,30,N,N,Y
H1290,27,309594,2,0, , ,N,N,N
H1290,27,314229,2,1,6,30,N,N,Y
H1290,29,312950,2,1,6,30,N,N,Y
H1290,29,1367410,2,0, , ,N,N,N
H1290,29,484814,2,1,6,30,N,N,Y
H1290,29,402019,2,1,6,30,N,N,Y
H1290,29,310410,2,0, , ,N,N,N
H1290,29,314228,2,1,6,30,N,N,Y
H1290,29,309594,2,0, , ,N,N,N
H1290,29,314229,2,1,6,30,N,N,Y
H1290,31,312950,2,1,6,30,N,N,Y
H1290,31,1367410,2,0, , ,N,N,N
H1290,31,484814,2,1,6,30,N,N,Y
H1290,31,402019,2,1,6,30,N,N,Y
H1290,31,310410,2,0, , ,N,N,N
H1290,31,314228,2,1,6,30,N,N,Y
H1290,31,309594,2,0, , ,N,N,N
H1290,31,314229,2,1,6,30,N,N,Y
H1290,32,312950,2,1,6,30,N,N,Y
H1290,32,1367410,2,0, , ,N,N,N
H1290,32,484814,2,1,6,30,N,N,Y
H1290,32,402019,2,1,6,30,N,N,Y
H1290,32,310410,2,0, , ,N,N,N
H1290,32,314228,2,1,6,30,N,N,Y
H1290,32,309594,2,0, , ,N,N,N
H1290,32,314229,2,1,6,30,N,N,Y
H1290,33,312950,6,1,6,30,N,N,Y
H1290,33,1367410,6,0, , ,N,N,N
H1290,33,484814,6,1,6,30,N,N,Y
H1290,33,402019,6,1,6,30,N,N,Y
H1290,33,310410,6,0, , ,N,N,N
H1290,33,314228,6,1,6,30,N,N,Y
H1290,33,309594,6,0, , ,N,N,N
H1290,33,314229,6,1,6,30,N,N,Y
H1290,34,312950,6,1,6,30,N,N,Y
H1290,34,1367410,6,0, , ,N,N,N
H1290,34,484814,6,1,6,30,N,N,Y
H1290,34,402019,6,1,6,30,N,N,Y
H1290,34,310410,6,0, , ,N,N,N
H1290,34,314228,6,1,6,30,N,N,Y
H1290,34,309594,6,0, , ,N,N,N
H1290,34,314229,6,1,6,30,N,N,Y
H1290,35,312950,2,1,6,30,N,N,Y
H1290,35,1367410,2,0, , ,N,N,N
H1290,35,484814,2,1,6,30,N,N,Y
H1290,35,402019,2,1,6,30,N,N,Y
H1290,35,310410,2,0, , ,N,N,N
H1290,35,314228,2,1,6,30,N,N,Y
H1290,35,309594,2,0, , ,N,N,N
H1290,35,314229,2,1,6,30,N,N,Y
H1290,36,312950,2,1,6,30,N,N,Y
H1290,36,1367410,2,0, , ,N,N,N
H1290,36,484814,2,1,6,30,N,N,Y
H1290,36,402019,2,1,6,30,N,N,Y
H1290,36,310410,2,0, , ,N,N,N
H1290,36,314228,2,1,6,30,N,N,Y
H1290,36,309594,2,0, , ,N,N,N
H1290,36,314229,2,1,6,30,N,N,Y
H1290,37,312950,2,1,6,30,N,N,Y
H1290,37,1367410,2,0, , ,N,N,N
H1290,37,484814,2,1,6,30,N,N,Y
H1290,37,402019,2,1,6,30,N,N,Y
H1290,37,310410,2,0, , ,N,N,N
H1290,37,314228,2,1,6,30,N,N,Y
H1290,37,309594,2,0, , ,N,N,N
H1290,37,314229,2,1,6,30,N,N,Y
H1290,39,312950,6,1,6,30,N,N,Y
H1290,39,1367410,6,0, , ,N,N,N
H1290,39,484814,6,1,6,30,N,N,Y
H1290,39,402019,6,1,6,30,N,N,Y
H1290,39,310410,6,0, , ,N,N,N
H1290,39,314228,6,1,6,30,N,N,Y
H1290,39,309594,6,0, , ,N,N,N
H1290,39,314229,6,1,6,30,N,N,Y
H1290,41,312950,6,1,6,30,N,N,Y
H1290,41,1367410,6,0, , ,N,N,N
H1290,41,484814,6,1,6,30,N,N,Y
H1290,41,402019,6,1,6,30,N,N,Y
H1290,41,310410,6,0, , ,N,N,N
H1290,41,314228,6,1,6,30,N,N,Y
H1290,41,309594,6,0, , ,N,N,N
H1290,41,314229,6,1,6,30,N,N,Y
H1290,44,312950,2,1,6,30,N,N,Y
H1290,44,1367410,2,0, , ,N,N,N
H1290,44,484814,2,1,6,30,N,N,Y
H1290,44,402019,2,1,6,30,N,N,Y
H1290,44,310410,2,0, , ,N,N,N
H1290,44,314228,2,1,6,30,N,N,Y
H1290,44,309594,2,0, , ,N,N,N
H1290,44,314229,2,1,6,30,N,N,Y
H1290,45,312950,2,1,6,30,N,N,Y
H1290,45,1367410,2,0, , ,N,N,N
H1290,45,484814,2,1,6,30,N,N,Y
H1290,45,402019,2,1,6,30,N,N,Y
H1290,45,310410,2,0, , ,N,N,N
H1290,45,314228,2,1,6,30,N,N,Y
H1290,45,309594,2,0, , ,N,N,N
H1290,45,314229,2,1,6,30,N,N,Y
H1290,46,312950,2,1,6,30,N,N,Y
H1290,46,1367410,2,0, , ,N,N,N
H1290,46,484814,2,1,6,30,N,N,Y
H1290,46,402019,2,1,6,30,N,N,Y
H1290,46,310410,2,0, , ,N,N,N
H1290,46,314228,2,1,6,30,N,N,Y
H1290,46,309594,2,0, , ,N,N,N
H1290,46,314229,2,1,6,30,N,N,Y
H1290,49,312950,2,1,6,30,N,N,Y
H1290,49,1367410,2,0, , ,N,N,N
H1290,49,484814,2,1,6,30,N,N,Y
H1290,49,402019,2,1,6,30,N,N,Y
H1290,49,310410,2,0, , ,N,N,N
H1290,49,314228,2,1,6,30,N,N,Y
H1290,49,309594,2,0, , ,N,N,N
H1290,49,314229,2,1,6,30,N,N,Y
H1290,50,312950,2,1,6,30,N,N,Y
H1290,50,1367410,2,0, , ,N,N,N
H1290,50,484814,2,1,6,30,N,N,Y
H1290,50,402019,2,1,6,30,N,N,Y
H1290,50,310410,2,0, , ,N,N,N
H1290,50,314228,2,1,6,30,N,N,Y
H1290,50,309594,2,0, , ,N,N,N
H1290,50,314229,2,1,6,30,N,N,Y
H1290,51,312950,2,1,6,30,N,N,Y
H1290,51,1367410,2,0, , ,N,N,N
H1290,51,484814,2,1,6,30,N,N,Y
H1290,51,402019,2,1,6,30,N,N,Y
H1290,51,310410,2,0, , ,N,N,N
H1290,51,314228,2,1,6,30,N,N,Y
H1290,51,309594,2,0, , ,N,N,N
H1290,51,314229,2,1,6,30,N,N,Y
H1290,52,312950,6,1,6,30,N,N,Y
H1290,52,1367410,6,0, , ,N,N,N
H1290,52,484814,6,1,6,30,N,N,Y
H1290,52,402019,6,1,6,30,N,N,Y
H1290,52,310410,6,0, , ,N,N,N
H1290,52,314228,6,1,6,30,N,N,Y
H1290,52,309594,6,0, , ,N,N,N
H1290,52,314229,6,1,6,30,N,N,Y
H1290,53,312950,6,1,6,30,N,N,Y
H1290,53,1367410,6,0, , ,N,N,N
H1290,53,484814,6,1,6,30,N,N,Y
H1290,53,402019,6,1,6,30,N,N,Y
H1290,53,310410,6,0, , ,N,N,N
H1290,53,314228,6,1,6,30,N,N,Y
H1290,53,309594,6,0, , ,N,N,N
H1290,53,314229,6,1,6,30,N,N,Y
H1290,54,312950,6,1,6,30,N,N,Y
H1290,54,1367410,6,0, , ,N,N,N
H1290,54,484814,6,1,6,30,N,N,Y
H1290,54,402019,6,1,6,30,N,N,Y
H1290,54,310410,6,0, , ,N,N,N
H1290,54,314228,6,1,6,30,N,N,Y
H1290,54,309594,6,0, , ,N,N,N
H1290,54,314229,6,1,6,30,N,N,Y
H1290,55,312950,6,1,6,30,N,N,Y
H1290,55,1367410,6,0, , ,N,N,N
H1290,55,484814,6,1,6,30,N,N,Y
H1290,55,402019,6,1,6,30,N,N,Y
H1290,55,310410,6,0, , ,N,N,N
H1290,55,314228,6,1,6,30,N,N,Y
H1290,55,309594,6,0, , ,N,N,N
H1290,55,314229,6,1,6,30,N,N,Y
H1290,56,312950,2,1,6,30,N,N,Y
H1290,56,1367410,2,0, , ,N,N,N
H1290,56,314228,2,1,6,30,N,N,Y
H1290,56,309594,2,0, , ,N,N,N
H1290,56,314229,2,1,6,30,N,N,Y
H1290,57,312950,2,1,6,30,N,N,Y
H1290,57,1367410,2,0, , ,N,N,N
H1290,57,314228,2,1,6,30,N,N,Y
H1290,57,309594,2,0, , ,N,N,N
H1290,57,314229,2,1,6,30,N,N,Y
H1290,58,312950,2,1,6,30,N,N,Y
H1290,58,1367410,2,0, , ,N,N,N
H1290,58,314228,2,1,6,30,N,N,Y
H1290,58,309594,2,0, , ,N,N,N
H1290,58,314229,2,1,6,30,N,N,Y
H1290,59,312950,2,1,6,30,N,N,Y
H1290,59,1367410,2,0, , ,N,N,N
H1290,59,314228,2,1,6,30,N,N,Y
H1290,59,309594,2,0, , ,N,N,N
H1290,59,314229,2,1,6,30,N,N,Y
H1290,60,312950,2,1,6,30,N,N,Y
H1290,60,1367410,2,0, , ,N,N,N
H1290,60,314228,2,1,6,30,N,N,Y
H1290,60,309594,2,0, , ,N,N,N
H1290,60,314229,2,1,6,30,N,N,Y
H1290,61,312950,2,1,6,30,N,N,Y
H1290,61,1367410,2,0, , ,N,N,N
H1290,61,314228,2,1,6,30,N,N,Y
H1290,61,309594,2,0, , ,N,N,N
H1290,61,314229,2,1,6,30,N,N,Y
H1290,62,312950,2,1,6,30,N,N,Y
H1290,62,1367410,2,0, , ,N,N,N
H1290,62,314228,2,1,6,30,N,N,Y
H1290,62,309594,2,0, , ,N,N,N
H1290,62,314229,2,1,6,30,N,N,Y
H1290,63,312950,2,1,6,30,N,N,Y
H1290,63,1367410,2,0, , ,N,N,N
H1290,63,314228,2,1,6,30,N,N,Y
H1290,63,309594,2,0, , ,N,N,N
H1290,63,314229,2,1,6,30,N,N,Y
H1290,64,312950,2,1,6,30,N,N,Y
H1290,64,1367410,2,0, , ,N,N,N
H1290,64,314228,2,1,6,30,N,N,Y
H1290,64,309594,2,0, , ,N,N,N
H1290,64,314229,2,1,6,30,N,N,Y
H1290,65,312950,2,1,6,30,N,N,Y
H1290,65,1367410,2,0, , ,N,N,N
